lat,lon,delta_g_mGal,Y12_7_sq,beta_V32,subspace_pct
-1.6326530612244898,81.73469387755102,-3040.4104826114117,0.010370680264840348,0.003409840908452112,99.65901590915479
-1.6326530612244898,81.93877551020408,-3038.9693955643484,0.010370680264840344,0.0034113099064613495,99.65886900935386
-1.6326530612244898,82.14285714285714,-3037.3681877342774,0.010370680264840348,0.003412942126471617,99.65870578735284
-1.6326530612244898,82.34693877551021,-3035.6068591211992,0.010370680264840348,0.0034147375684829098,99.65852624315171
-1.6326530612244898,82.55102040816327,-3033.6854097251144,0.010370680264840343,0.0034166962324952274,99.65833037675048
-1.6326530612244898,82.75510204081633,-3031.6038395460223,0.010370680264840343,0.003418818118508573,99.65811818814915
-1.6326530612244898,82.95918367346938,-3029.3621485839235,0.010370680264840344,0.003421103226522945,99.65788967734771
-1.6326530612244898,83.16326530612245,-3026.960336838817,0.010370680264840344,0.003423551556538344,99.65764484434617
-1.6326530612244898,83.36734693877551,-3024.398404310704,0.010370680264840343,0.003426163108554769,99.65738368914452
-1.6326530612244898,83.57142857142857,-3021.6763509995835,0.010370680264840344,0.003428937882572221,99.65710621174277
-1.6326530612244898,83.77551020408163,-3018.794176905456,0.010370680264840343,0.0034318758785907,99.65681241214092
-1.6326530612244898,83.9795918367347,-3015.7518820283212,0.010370680264840344,0.003434977096610205,99.65650229033898
-1.6326530612244898,84.18367346938776,-3012.5494663681798,0.010370680264840348,0.003438241536630738,99.65617584633692
-1.6326530612244898,84.38775510204081,-3009.186929925031,0.010370680264840344,0.003441669198652295,99.65583308013477
-1.6326530612244898,84.59183673469389,-3005.6642726988753,0.010370680264840343,0.00344526008267488,99.6554739917325
-1.6326530612244898,84.79591836734694,-3001.9814946897127,0.010370680264840344,0.003449014188698491,99.65509858113015
-1.6326530612244898,85.0,-3000.0,0.010370680264840344,0.0034510340609611953,99.65489659390389
-1.4489795918367347,75.0,-3016.6133318408997,0.008218702298624342,0.0027992654622109613,99.7200734537789
-1.4489795918367347,75.20408163265306,-3020.4562306330695,0.008218702298624342,0.002795348134186323,99.72046518658136
